346 	 3.290007 	 3.290007 	 7.136304 	 10.426311 
347 	 3.304770 	 3.304770 	 7.121398 	 10.426168 
348 	 3.298486 	 3.298486 	 7.127796 	 10.426282 
349 	 3.271942 	 3.271942 	 7.154684 	 10.426626 
350 	 3.229779 	 3.229779 	 7.197403 	 10.427182 
351 	 3.180040 	 3.180040 	 7.247859 	 10.427899 
352 	 3.133169 	 3.133169 	 7.295484 	 10.428652 
353 	 3.100042 	 3.100042 	 7.329224 	 10.429266 
354 	 3.089359 	 3.089359 	 7.340222 	 10.429582 
355 	 3.105337 	 3.105337 	 7.324194 	 10.429531 
356 	 3.146688 	 3.146688 	 7.282468 	 10.429156 
357 	 3.207184 	 3.207184 	 7.221385 	 10.428570 
358 	 3.277298 	 3.277298 	 7.150600 	 10.427897 
359 	 3.346131 	 3.346131 	 7.081112 	 10.427243 
360 	 3.403144 	 3.403144 	 7.023549 	 10.426693 
361 	 3.439610 	 3.439610 	 6.986717 	 10.426326 
362 	 3.449919 	 3.449919 	 6.976300 	 10.426219 
363 	 3.432716 	 3.432716 	 6.993706 	 10.426422 
364 	 3.391575 	 3.391575 	 7.035355 	 10.426930 
365 	 3.334758 	 3.334758 	 7.092892 	 10.427650 
366 	 3.273629 	 3.273629 	 7.154765 	 10.428394 
367 	 3.219815 	 3.219815 	 7.209123 	 10.428938 
368 	 3.181891 	 3.181891 	 7.247224 	 10.429115 
369 	 3.162973 	 3.162973 	 7.265929 	 10.428903 
370 	 3.160328 	 3.160328 	 7.268092 	 10.428420 
371 	 3.167031 	 3.167031 	 7.260824 	 10.427856 
372 	 3.174726 	 3.174726 	 7.252654 	 10.427381 
373 	 3.176269 	 3.176269 	 7.250839 	 10.427107 
374 	 3.167564 	 3.167564 	 7.259517 	 10.427081 
375 	 3.148373 	 3.148373 	 7.278910 	 10.427283 
376 	 3.122090 	 3.122090 	 7.305548 	 10.427638 
377 	 3.094609 	 3.094609 	 7.333430 	 10.428039 
378 	 3.072704 	 3.072704 	 7.355691 	 10.428394 
379 	 3.062625 	 3.062625 	 7.366051 	 10.428675 
380 	 3.069423 	 3.069423 	 7.359470 	 10.428893 
381 	 3.096822 	 3.096822 	 7.332215 	 10.429037 
382 	 3.146871 	 3.146871 	 7.282165 	 10.429036 
383 	 3.218898 	 3.218898 	 7.209885 	 10.428783 
384 	 3.308150 	 3.308150 	 7.120072 	 10.428222 
385 	 3.405247 	 3.405247 	 7.022179 	 10.427426 
386 	 3.497408 	 3.497408 	 6.929181 	 10.426588 
387 	 3.571322 	 3.571322 	 6.854609 	 10.425931 
388 	 3.616465 	 3.616465 	 6.809147 	 10.425611 
389 	 3.627559 	 3.627559 	 6.798132 	 10.425691 
390 	 3.605663 	 3.605663 	 6.820495 	 10.426159 
391 	 3.558062 	 3.558062 	 6.868890 	 10.426952 
392 	 3.497130 	 3.497130 	 6.930798 	 10.427928 
393 	 3.437912 	 3.437912 	 6.990924 	 10.428836 
394 	 3.394241 	 3.394241 	 7.035141 	 10.429383 
395 	 3.374556 	 3.374556 	 7.054863 	 10.429419 
396 	 3.379816 	 3.379816 	 7.049245 	 10.429061 
397 	 3.404933 	 3.404933 	 7.023643 	 10.428576 
398 	 3.442329 	 3.442329 	 6.985832 	 10.428162 
399 	 3.484829 	 3.484829 	 6.943020 	 10.427850 
400 	 3.526492 	 3.526492 	 6.901085 	 10.427577 
401 	 3.562108 	 3.562108 	 6.865192 	 10.427300 
402 	 3.586772 	 3.586772 	 6.840268 	 10.427040 
403 	 3.596282 	 3.596282 	 6.830590 	 10.426872 
404 	 3.588177 	 3.588177 	 6.838696 	 10.426873 
405 	 3.562801 	 3.562801 	 6.864284 	 10.427085 
406 	 3.523796 	 3.523796 	 6.903687 	 10.427483 
407 	 3.477604 	 3.477604 	 6.950367 	 10.427970 
408 	 3.431908 	 3.431908 	 6.996491 	 10.428399 
409 	 3.393474 	 3.393474 	 7.035171 	 10.428645 
410 	 3.366362 	 3.366362 	 7.062318 	 10.428680 
411 	 3.351492 	 3.351492 	 7.077094 	 10.428586 
412 	 3.347770 	 3.347770 	 7.080732 	 10.428502 
413 	 3.353989 	 3.353989 	 7.074545 	 10.428534 
